id-col,tweet_id,screen_name,tweet,polaridade,words,filtered,tf,features,label,rawPrediction,probability,prediction
15,1029705845339299841,colunadobroad,Prejuízo da Usiminas com explosão soma US$ 13 mi em cálculo preliminar @estadao:  https://t.co/exAkaTB6k1 https://t.co/qS55jPvWpI,-1,"['prejuízo', 'da', 'usiminas', 'com', 'explosão', 'soma', 'us$', '13', 'mi', 'em', 'cálculo', 'preliminar', '@estadao:', '', 'https://t.co/exakatb6k1', 'https://t.co/qs55jpvwpi']","['prejuízo', 'da', 'usiminas', 'com', 'explosão', 'soma', 'us$', '13', 'mi', 'em', 'cálculo', 'preliminar', '@estadao:', '', 'https://t.co/exakatb6k1', 'https://t.co/qs55jpvwpi']","(65536,[8717,14822,18485,21283,30188,39124,41380,45160,46257,51332,52572,53429,55741,55943,58033,58736],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8717,14822,18485,21283,30188,39124,41380,45160,46257,51332,52572,53429,55741,55943,58033,58736],[1.9046388172999087,4.370853334075757,0.0,0.0,6.280395838960195,0.0,2.3053980343706604,3.572345637857985,1.0492872221056082,4.029104040353699,1.4441139320087168,6.280395838960195,4.111342138590672,4.894101477840304,1.766792846497594,0.0])",2.0,"[-384.81649822641674,-325.8823174406217,-339.42701642363767,-472.4911186805169,-472.89032834079933,-472.8726993695058,-472.9136185435815,-471.71508502853305,-472.87428500994804,-472.8916112423295,-469.9244857511694,-471.07922469864934,-472.87914220569246,-472.15255448544235,-472.8726993695058,-472.8772178005574]","[2.5422012028283936e-26,0.9999986889737023,1.3110262977957595e-06,2.131110916279661e-64,1.4296558349061224e-64,1.455082662475549e-64,1.3967436144575044e-64,4.6305564880559075e-64,1.4527772528175887e-64,1.4278229032347536e-64,2.7751123616129673e-63,8.745483385307446e-64,1.4457379388300748e-64,2.989803289492913e-64,1.455082662475549e-64,1.448522803087625e-64]",1.0
16,1030103331476303873,colunadobroad,Amec pede à MPF que minoritários da JBS recebam ressarcimento por perdas @estadao:  https://t.co/6zcfA2G8sl https://t.co/VO2hEpluoo,-1,"['amec', 'pede', 'à', 'mpf', 'que', 'minoritários', 'da', 'jbs', 'recebam', 'ressarcimento', 'por', 'perdas', '@estadao:', '', 'https://t.co/6zcfa2g8sl', 'https://t.co/vo2hepluoo']","['amec', 'pede', 'à', 'mpf', 'que', 'minoritários', 'da', 'jbs', 'recebam', 'ressarcimento', 'por', 'perdas', '@estadao:', '', 'https://t.co/6zcfa2g8sl', 'https://t.co/vo2hepluoo']","(65536,[8872,11317,14485,26715,38593,38981,40729,41380,43672,46257,48164,48604,51496,52572,54306,58941],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8872,11317,14485,26715,38593,38981,40729,41380,43672,46257,48164,48604,51496,52572,54306,58941],[3.2599709528158325,0.0,0.0,5.268794927281715,0.0,5.268794927281715,3.5078071167204135,2.3053980343706604,3.4181949580307265,1.0492872221056082,3.2123429038265776,0.0,0.0,1.4441139320087168,4.622167762356662,0.0])",2.0,"[-256.5571756537482,-267.59344257204384,-261.28275764088386,-370.0934594320724,-376.93409579039826,-376.92009758564967,-372.3331791333123,-365.8549923854448,-376.9213566562557,-376.93511447254315,-375.7624089118147,-376.92372691175444,-376.92521349052015,-371.5738057214632,-376.92009758564967,-376.92368542534547]","[0.9911965298211435,1.596503773876589e-05,0.00878750514111775,4.875040546847075e-50,5.213478766114358e-53,5.286971290973932e-53,5.1913501791576716e-51,3.378477899096253e-48,5.280318809677298e-53,5.208170592512429e-53,1.6826149951092687e-52,5.267817925980224e-53,5.259992717545284e-53,1.1093587351782333e-50,5.286971290973932e-53,5.2680364733624465e-53]",0.0
17,1034798931270672384,AgenciaEstado,"RT @colunadobroad: Com R$ 1 bi de debêntures, Natura alonga dívida com bancos @estadao:  https://t.co/viQP56Htxh https://t.co/9ycesGUrhU",-1,"['rt', '@colunadobroad:', 'com', 'r$', '1', 'bi', 'de', 'debêntures,', 'natura', 'alonga', 'dívida', 'com', 'bancos', '@estadao:', '', 'https://t.co/viqp56htxh', 'https://t.co/9ycesgurhu']","['rt', '@colunadobroad:', 'com', 'r$', '1', 'bi', 'de', 'debêntures,', 'natura', 'alonga', 'dívida', 'com', 'bancos', '@estadao:', '', 'https://t.co/viqp56htxh', 'https://t.co/9ycesgurhu']","(65536,[947,8717,11689,13175,13535,20157,36449,37144,39624,41380,47590,49424,51697,52572,58040,59552],[1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[947,8717,11689,13175,13535,20157,36449,37144,39624,41380,47590,49424,51697,52572,58040,59552],[4.6709579265260945,3.8092776345998174,0.0,5.87493073085203,4.722251220913645,0.0,0.44193679431211436,2.4196661279195992,5.027632870464827,2.3053980343706604,3.447182494903979,0.0,3.905490084386523,1.4441139320087168,3.929020581796717,0.0])",2.0,"[-359.99359578216047,-292.3254951902186,-344.57284648046215,-472.3701086551807,-472.4894280763784,-472.75169554754945,-472.51271223011366,-472.78075680258826,-472.7532807761612,-472.6088592959348,-472.78820094009546,-472.7562650383753,-472.75813671037065,-472.6226541807421,-472.75169554754945,-472.75621280505163]","[4.0937122454749294e-30,1.0,2.0382790494654693e-23,6.421224820839577e-79,5.698992816511694e-79,4.384264975007925e-79,5.567829530507847e-79,4.2586863073220826e-79,4.3773204185370926e-79,5.057428946435675e-79,4.227101766537793e-79,4.364276819053852e-79,4.356115963956121e-79,4.988141303004829e-79,4.384264975007925e-79,4.364504785691272e-79]",1.0
18,1035501431351128064,colunadobroad,Captação externa de US$ 1 bi da Suzano atrai mais 13 bancos @estadao:  https://t.co/uP0qDL3Hxy https://t.co/BMf3bJWwna,1,"['captação', 'externa', 'de', 'us$', '1', 'bi', 'da', 'suzano', 'atrai', 'mais', '13', 'bancos', '@estadao:', '', 'https://t.co/up0qdl3hxy', 'https://t.co/bmf3bjwwna']","['captação', 'externa', 'de', 'us$', '1', 'bi', 'da', 'suzano', 'atrai', 'mais', '13', 'bancos', '@estadao:', '', 'https://t.co/up0qdl3hxy', 'https://t.co/bmf3bjwwna']","(65536,[13535,14145,14822,21649,25807,36449,39624,41380,41399,41908,46257,47358,47590,52572,55943,63724],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[13535,14145,14822,21649,25807,36449,39624,41380,41399,41908,46257,47358,47590,52572,55943,63724],[4.722251220913645,3.977810745966149,4.370853334075757,0.0,5.720780051024772,0.44193679431211436,5.027632870464827,2.3053980343706604,2.8383764627777843,5.720780051024772,1.0492872221056082,5.469465622743866,3.447182494903979,1.4441139320087168,4.894101477840304,0.0])",1.0,"[-450.3556928033319,-388.6355199521357,-465.670462853825,-576.980939475213,-577.0988543781411,-577.357163665511,-573.3096110279406,-576.2060685124152,-577.3591049135528,-577.2185736440033,-576.2151844955938,-577.3627593979197,-577.3650514203882,-576.4826114350178,-577.357163665511,-577.3626954337465]","[1.5677236450930291e-27,1.0,3.5006555820358703e-34,1.594496643527689e-82,1.417143462638332e-82,1.0945397027834325e-82,6.267023096884811e-81,3.460555292077151e-82,1.0924169907507361e-82,1.2572464012203548e-82,3.429152280377669e-82,1.0884320558120372e-82,1.085940201868169e-82,2.6244888220668644e-82,1.0945397027834325e-82,1.0885016786952879e-82]",1.0
19,1045275353567162368,AgenciaEstado,"RT @colunadobroad: Santander leva Mauro Bizzato, da Livelo, para comandar o Esfera @estadao:  https://t.co/eF8zETsHql https://t.co/MlytuGBf…",0,"['rt', '@colunadobroad:', 'santander', 'leva', 'mauro', 'bizzato,', 'da', 'livelo,', 'para', 'comandar', 'o', 'esfera', '@estadao:', '', 'https://t.co/ef8zetshql', 'https://t.co/mlytugbf…']","['rt', '@colunadobroad:', 'santander', 'leva', 'mauro', 'bizzato,', 'da', 'livelo,', 'para', 'comandar', 'o', 'esfera', '@estadao:', '', 'https://t.co/ef8zetshql', 'https://t.co/mlytugbf…']","(65536,[2950,7950,9090,16692,17340,20848,24668,29126,29700,41380,46257,51697,52572,53559,53600,58040],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[2950,7950,9090,16692,17340,20848,24668,29126,29700,41380,46257,51697,52572,53559,53600,58040],[0.0,0.0,5.87493073085203,5.58724865840025,0.0,3.1340907069268296,0.0,1.9204870095399322,0.0,2.3053980343706604,1.0492872221056082,3.905490084386523,1.4441139320087168,0.0,2.8626691553468286,3.929020581796717])",0.0,"[-243.1549645090984,-231.64890864517645,-281.23008740364287,-356.1699711504936,-362.02657957689104,-362.0131454387978,-356.5884175747921,-360.8486141435687,-362.01435377434456,-362.0275572105844,-358.7960057194093,-362.01662851887494,-356.091280389116,-361.2852170928426,-362.0131454387978,-362.01658870418737]","[1.0068831126434174e-05,0.9999899311688735,2.9319954099469225e-22,8.34036967121062e-55,2.3861216327630674e-57,2.4183934066630234e-57,5.488533600863362e-55,7.74954966074978e-57,2.4154729407503878e-57,2.3837900197758212e-57,6.035496157758598e-56,2.4099846015415284e-57,9.023193354484162e-55,5.0079757128357354e-57,2.4183934066630234e-57,2.4100805562356735e-57]",1.0
20,1045669663487733760,AgenciaEstado,"RT @colunadobroad: Fundo verde capta, em 2 horas, R$ 100 mi na plataforma do Itaú @estadao:  https://t.co/rU6n49fc1x https://t.co/mueGnMZuiW",1,"['rt', '@colunadobroad:', 'fundo', 'verde', 'capta,', 'em', '2', 'horas,', 'r$', '100', 'mi', 'na', 'plataforma', 'do', 'itaú', '@estadao:', '', 'https://t.co/ru6n49fc1x', 'https://t.co/muegnmzuiw']","['rt', '@colunadobroad:', 'fundo', 'verde', 'capta,', 'em', '2', 'horas,', 'r$', '100', 'mi', 'na', 'plataforma', 'itaú', '@estadao:', '', 'https://t.co/ru6n49fc1x', 'https://t.co/muegnmzuiw']","(65536,[15445,30604,33032,34295,35721,37144,37955,41380,51697,52572,52803,55741,58033,58040,59259,59575,60875,63741],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[15445,30604,33032,34295,35721,37144,37955,41380,51697,52572,52803,55741,58033,58040,59259,59575,60875,63741],[5.268794927281715,0.0,0.0,0.0,4.958639998977875,2.4196661279195992,2.93049175168559,2.3053980343706604,3.905490084386523,1.4441139320087168,0.0,4.111342138590672,1.766792846497594,3.929020581796717,5.58724865840025,5.720780051024772,2.4249431850204433,0.0])",1.0,"[-386.7958967931692,-333.0476326918399,-423.84416559364456,-525.3277584720256,-525.7262587408873,-525.7066305776355,-525.7521901406707,-525.7389958948888,-525.7083960356955,-525.7276871282986,-523.9492410301623,-523.913674238929,-525.7138040557909,-525.743050395393,-525.7066305776355,-525.7116614158418]","[4.543865722735014e-24,1.0,3.6945945460900904e-40,3.1174707977102195e-84,2.092839512796426e-84,2.134323907787558e-84,2.039266863587475e-84,2.0663517411376264e-84,2.1305591726606262e-84,2.0898522611665844e-84,1.23732820327035e-83,1.2821279665473501e-83,2.119068165645031e-84,2.0579906783819715e-84,2.134323907787558e-84,2.1236134334487958e-84]",1.0
21,1048193049258549248,colunadobroad,Banco Inter mira Novo  Mercado da B3 em 2019 @estadao:  https://t.co/dGxmKQ2lKR https://t.co/pgIkuV1mVg,0,"['banco', 'inter', 'mira', 'novo', '', 'mercado', 'da', 'b3', 'em', '2019', '@estadao:', '', 'https://t.co/dgxmkq2lkr', 'https://t.co/pgikuv1mvg']","['banco', 'inter', 'mira', 'novo', '', 'mercado', 'da', 'b3', 'em', '2019', '@estadao:', '', 'https://t.co/dgxmkq2lkr', 'https://t.co/pgikuv1mvg']","(65536,[6424,7823,9328,12310,16686,23985,28851,35403,41129,41380,46257,52572,58033],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0])","(65536,[6424,7823,9328,12310,16686,23985,28851,35403,41129,41380,46257,52572,58033],[0.0,0.0,5.58724865840025,3.929020581796717,0.0,3.6593570148476147,4.055772287435861,4.003128553950439,4.447814375211885,2.3053980343706604,1.0492872221056082,2.8882278640174337,1.766792846497594])",0.0,"[-246.23576759974222,-241.25093780489522,-296.34903712412296,-380.2509947516749,-380.6514428395487,-380.6373039788058,-380.6701221446724,-379.4739347165104,-380.63857570073594,-374.3851326747727,-377.6818612968356,-378.84292442410487,-380.64247128903133,-379.91068323714023,-380.6373039788058,-380.6409278696358]","[0.006794461771123189,0.9932055382288769,1.170142180723491e-24,4.2665949633017475e-61,2.858702895081884e-61,2.8994087865712385e-61,2.8057999448381545e-61,9.280135164244351e-61,2.895723888412405e-61,1.5051956271339566e-58,5.569829474532402e-60,1.7442092676662254e-60,2.884465284007797e-61,5.99620992923767e-61,2.8994087865712385e-61,2.888920661046135e-61]",1.0
22,1050017114579509250,AgenciaEstado,RT @colunadobroad: B3 estuda segmento específico para empresas de tecnologia @estadao:  https://t.co/VMnvmSdJZD https://t.co/D6emTgnFix,1,"['rt', '@colunadobroad:', 'b3', 'estuda', 'segmento', 'específico', 'para', 'empresas', 'de', 'tecnologia', '@estadao:', '', 'https://t.co/vmnvmsdjzd', 'https://t.co/d6emtgnfix']","['rt', '@colunadobroad:', 'b3', 'estuda', 'segmento', 'específico', 'para', 'empresas', 'de', 'tecnologia', '@estadao:', '', 'https://t.co/vmnvmsdjzd', 'https://t.co/d6emtgnfix']","(65536,[1840,17857,29126,31301,35403,36449,36666,41380,44375,47691,51697,52572,53973,58040],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[1840,17857,29126,31301,35403,36449,36666,41380,44375,47691,51697,52572,53973,58040],[4.894101477840304,5.720780051024772,1.9204870095399322,0.0,4.003128553950439,0.44193679431211436,0.0,2.3053980343706604,5.87493073085203,0.0,3.905490084386523,1.4441139320087168,6.057252287645985,3.929020581796717])",1.0,"[-318.240223540797,-315.89147847087395,-386.51419019004885,-455.72020481008053,-455.8397477749969,-456.1026452323671,-455.8621996336377,-456.13066768907635,-456.1041737967766,-455.9591331489821,-454.0795630402529,-456.1070513861509,-454.0505734603179,-455.9724349338432,-456.1026452323671,-456.10700101991404]","[0.087165572667409,0.9128344273325909,1.9468747579745319e-31,1.7121734185449274e-61,1.5192557906609896e-61,1.1680353462891053e-61,1.4855257424388879e-61,1.1357584770598905e-61,1.1662512928973472e-61,1.3482874472627878e-61,8.83221063477262e-61,1.1629001245248515e-61,9.092000111294012e-61,1.3304715718697593e-61,1.1680353462891053e-61,1.1629586969029776e-61]",1.0
23,1052932407987458058,colunadobroad,Magazine Luiza ultrapassa Carrefour e é varejista mais valiosa da Bolsa @estadao:  https://t.co/Q8mLXqXWAD https://t.co/f6f468HKed,1,"['magazine', 'luiza', 'ultrapassa', 'carrefour', 'e', 'é', 'varejista', 'mais', 'valiosa', 'da', 'bolsa', '@estadao:', '', 'https://t.co/q8mlxqxwad', 'https://t.co/f6f468hked']","['magazine', 'luiza', 'ultrapassa', 'carrefour', 'e', 'é', 'varejista', 'mais', 'valiosa', 'da', 'bolsa', '@estadao:', '', 'https://t.co/q8mlxqxwad', 'https://t.co/f6f468hked']","(65536,[246,6611,17222,17237,41380,41399,46257,48047,50421,51438,52572,53933,56234,57242,62630],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[246,6611,17222,17237,41380,41399,46257,48047,50421,51438,52572,53933,56234,57242,62630],[3.905490084386523,0.0,1.5182219041624387,0.0,2.3053980343706604,2.8383764627777843,1.0492872221056082,0.0,0.0,4.140329675463924,1.4441139320087168,4.055772287435861,4.958639998977875,0.0,0.0])",1.0,"[-187.37668358773064,-187.42101203696473,-232.6777193295177,-297.33061686511456,-289.23383694448137,-297.7211768689453,-292.52679726332224,-290.3415184543269,-297.7221663900226,-297.73297884893526,-286.6567810896971,-297.7240292067413,-297.72519752964143,-290.77761888054636,-297.7211768689453,-297.7239966019963]","[0.5110802979586135,0.4889197020413865,1.0826779504954342e-20,9.038630929318201e-49,2.968174940307196e-45,6.11624112906591e-49,1.1024908620045971e-46,9.804592014793883e-46,6.110191972932091e-49,6.044481658491335e-49,3.905625803813357e-44,6.098820400036868e-49,6.0916991692582635e-49,6.339186339844408e-46,6.11624112906591e-49,6.099019253762592e-49]",0.0
24,1053243514354581504,colunadobroad,Citi e BB entram em IPO bilionário do mineiro BMG @estadao:  https://t.co/j0WStaJjqE https://t.co/UkwitMsj3u,1,"['citi', 'e', 'bb', 'entram', 'em', 'ipo', 'bilionário', 'do', 'mineiro', 'bmg', '@estadao:', '', 'https://t.co/j0wstajjqe', 'https://t.co/ukwitmsj3u']","['citi', 'e', 'bb', 'entram', 'em', 'ipo', 'bilionário', 'mineiro', 'bmg', '@estadao:', '', 'https://t.co/j0wstajjqe', 'https://t.co/ukwitmsj3u']","(65536,[8365,17222,21078,35288,40365,41380,46588,52572,58033,58354,59171,61907,64743],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[8365,17222,21078,35288,40365,41380,46588,52572,58033,58354,59171,61907,64743],[0.0,1.5182219041624387,0.0,5.268794927281715,3.2599709528158325,2.3053980343706604,5.101740842618549,1.4441139320087168,1.766792846497594,5.720780051024772,0.0,0.0,0.0])",1.0,"[-230.15333575509771,-198.2161998576077,-242.54697093909178,-299.2181133509166,-299.6196493965234,-299.60857659534645,-298.23211954776593,-299.62683478478453,-299.6095725400935,-299.6204551901988,-296.4313078485066,-297.81340210084994,-299.61262335694823,-299.6291220430154,-299.60857659534645,-299.6114146332462]","[1.3485843389451515e-14,0.9999999999999865,5.5897288425515e-20,1.365923283879467e-44,9.142004259320784e-45,9.243794365635504e-45,3.661322429101497e-44,9.076550844942412e-45,9.234592640159951e-45,9.134640657278581e-45,2.216769615147838e-43,5.565249672470904e-44,9.206462521025878e-45,9.055814153439032e-45,9.243794365635504e-45,9.217597318577867e-45]",1.0
25,1055088284689408006,colunadobroad,Minoritários questionarão plano de migração da Gol @estadao:  https://t.co/DRBqFgDV1f https://t.co/0AQcCPBn82,0,"['minoritários', 'questionarão', 'plano', 'de', 'migração', 'da', 'gol', '@estadao:', '', 'https://t.co/drbqfgdv1f', 'https://t.co/0aqccpbn82']","['minoritários', 'questionarão', 'plano', 'de', 'migração', 'da', 'gol', '@estadao:', '', 'https://t.co/drbqfgdv1f', 'https://t.co/0aqccpbn82']","(65536,[6110,6743,6829,7273,18734,26715,36449,41380,46257,52572,54110],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[6110,6743,6829,7273,18734,26715,36449,41380,46257,52572,54110],[0.0,0.0,0.0,3.816542598370027,0.0,5.268794927281715,0.44193679431211436,2.3053980343706604,1.0492872221056082,1.4441139320087168,5.469465622743866])",0.0,"[-148.1328710522743,-155.11294332358386,-161.62138283340846,-226.12588493469002,-226.24851046203602,-226.5200951319125,-226.25948536393815,-225.3471099037765,-226.52084232370242,-226.36726364722074,-225.35061867114746,-226.52224894493602,-226.52313115078186,-225.62091059093024,-226.5200951319125,-226.5222243249472]","[0.999069244341981,0.0009293701490099907,1.385509009144948e-06,1.3417142538772696e-34,1.1868735287167175e-34,9.046002849650732e-35,1.1739189259460249e-34,2.9233292508993016e-34,9.039246275132799e-35,1.053975682025669e-34,2.9130899427893303e-34,9.026540417645899e-35,9.018580662509239e-35,2.22314405302102e-34,9.046002849650732e-35,9.026762653705915e-35]",0.0
26,1055754767312535553,colunadobroad,Caffarelli presidirá a Cielo a partir de novembro @estadao:  https://t.co/aaVGjFFSDd https://t.co/hNZIJ9kAE7,1,"['caffarelli', 'presidirá', 'a', 'cielo', 'a', 'partir', 'de', 'novembro', '@estadao:', '', 'https://t.co/aavgjffsdd', 'https://t.co/hnzij9kae7']","['caffarelli', 'presidirá', 'cielo', 'partir', 'de', 'novembro', '@estadao:', '', 'https://t.co/aavgjffsdd', 'https://t.co/hnzij9kae7']","(65536,[7000,19675,32287,35703,36449,41380,48375,52572,54031,54983],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[7000,19675,32287,35703,36449,41380,48375,52572,54031,54983],[6.057252287645985,0.0,0.0,3.432583695482826,0.44193679431211436,2.3053980343706604,6.280395838960195,1.4441139320087168,0.0,6.057252287645985])",1.0,"[-209.06479397501153,-224.14518780873016,-264.7455032954879,-295.149068476423,-295.2707672897611,-295.5397403137414,-295.2851925213226,-295.55774463282336,-295.5407224104095,-295.3897105305345,-295.5623564992685,-295.54257125035315,-295.54373080728806,-295.39825687539934,-295.5397403137414,-295.54253889024255]","[0.9999997177278375,2.822721625546264e-07,6.5792300321690145e-25,4.1122024055871167e-38,3.641005707485475e-38,2.7823250101936593e-38,3.588860365583132e-38,2.732679401676309e-38,2.7795938394279233e-38,3.2326967498846755e-38,2.7201056657200694e-38,2.774459563000644e-38,2.7712442836837234e-38,3.205186731114672e-38,2.7823250101936593e-38,2.774549346271634e-38]",0.0
27,1057614970043752449,colunadobroad,"Hypera Pharma investe R$ 286,3 mi em inovação no 3tri18 @estadao:  https://t.co/TtYAkDiEj1 https://t.co/rvKBV1MZb2",1,"['hypera', 'pharma', 'investe', 'r$', '286,3', 'mi', 'em', 'inovação', 'no', '3tri18', '@estadao:', '', 'https://t.co/ttyakdiej1', 'https://t.co/rvkbv1mzb2']","['hypera', 'pharma', 'investe', 'r$', '286,3', 'mi', 'em', 'inovação', '3tri18', '@estadao:', '', 'https://t.co/ttyakdiej1', 'https://t.co/rvkbv1mzb2']","(65536,[3201,16533,26365,35772,37144,41103,41223,41380,41633,52572,55741,57913,58033],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(65536,[3201,16533,26365,35772,37144,41103,41223,41380,41633,52572,55741,57913,58033],[0.0,0.0,0.0,0.0,2.4196661279195992,0.0,0.0,2.3053980343706604,0.0,1.4441139320087168,4.111342138590672,0.0,1.766792846497594])",1.0,"[-91.28001435561906,-74.61225561277593,-86.29163234639326,-140.19090294487117,-140.59457410995464,-140.5895184575113,-140.60125329552037,-140.59785483586472,-140.58997318892142,-140.59494202162384,-138.8019448782118,-138.7927838918937,-140.59136613994076,-140.59889915902008,-140.5895184575113,-140.59081425728343]","[5.7713930246088205e-08,0.9999914757174918,8.4665685781221e-06,3.30789435492393e-29,2.2092225699318458e-29,2.2204199125015698e-29,2.194515931289294e-29,2.2019865923252944e-29,2.219410447358857e-29,2.2084099206692448e-29,1.326686942865714e-28,1.3388965444046143e-28,2.2163210694894292e-29,2.1996882070765023e-29,2.2204199125015698e-29,2.2175445562302668e-29]",1.0
